-243,0.037982,0.411,-0.95867,-0.036412,462.07
-244,0.037085,0.41405,-0.84469,-0.031326,469.77
-245,0.03623,0.41685,-0.66818,-0.024208,479.34
-246,0.035277,0.41936,-0.4438,-0.015656,490.2
-247,0.034358,0.42151,-0.18832,-0.0064701,501.53
-248,0.033412,0.42327,0.076175,0.0025451,512.47
-249,0.032474,0.42461,0.33556,0.010897,522.43
-250,0.031516,0.4255,0.5692,0.017939,530.69
-251,0.030559,0.42595,0.76111,0.023259,536.73
-252,0.029607,0.42594,0.90209,0.026708,540.35
-253,0.028717,0.42551,0.98211,0.028203,541.45
-254,0.027735,0.42466,0.99786,0.027675,539.98
-255,0.026895,0.42343,0.94987,0.025546,536.42
-256,0.026038,0.42185,0.84238,0.021934,530.98
-257,0.025186,0.41998,0.68321,0.017207,524.12
-258,0.024437,0.41785,0.48426,0.011834,516.42
-259,0.023734,0.41553,0.25898,0.0061466,508.3
-260,0.023044,0.41308,0.015523,0.00035771,500.05
-261,0.022467,0.41056,-0.22018,-0.0049469,492.31
-262,0.021946,0.40804,-0.44635,-0.0097956,485.12
-263,0.021501,0.40558,-0.64564,-0.013882,478.81
-264,0.021132,0.40323,-0.80557,-0.017023,473.58
-265,0.020851,0.40106,-0.92203,-0.019225,469.46
-266,0.020703,0.39911,-0.98709,-0.020436,466.51
-267,0.020563,0.3974,-0.99733,-0.020508,464.89
-268,0.020562,0.39599,-0.95197,-0.019574,464.49
-269,0.020689,0.39487,-0.85414,-0.017671,465.28
-270,0.020798,0.39406,-0.70516,-0.014666,467.4
-271,0.02105,0.39358,-0.51657,-0.010874,470.55
-272,0.021398,0.3934,-0.29516,-0.0063158,474.74
-273,0.021712,0.39353,-0.052232,-0.001134,479.82
-274,0.022184,0.39395,0.19491,0.0043239,485.48
-275,0.022617,0.39465,0.43126,0.0097537,491.41
-276,0.023163,0.39559,0.64654,0.014976,497.42
-277,0.023666,0.39676,0.81814,0.019362,502.88
-278,0.024234,0.39812,0.93797,0.022731,507.56
-279,0.024845,0.39964,0.99597,0.024745,511.07
-280,0.025407,0.40128,0.98531,0.025034,513.01
-281,0.026003,0.40301,0.90526,0.02354,513.24
-282,0.026658,0.40478,0.76134,0.020296,511.76
-283,0.027233,0.40656,0.56159,0.015294,508.53
-284,0.027834,0.40831,0.31978,0.0089005,503.87
-285,0.028476,0.41,0.05645,0.0016075,498.27
-286,0.029043,0.41161,-0.21572,-0.006265,492.02
-287,0.029637,0.4131,-0.47049,-0.013944,485.87
-288,0.030191,0.41445,-0.68983,-0.020826,480.39
-289,0.030771,0.41564,-0.86095,-0.026492,475.96
-290,0.03128,0.41665,-0.96649,-0.030232,473.25
-291,0.031775,0.41746,-0.99991,-0.031772,472.5
-292,0.0323,0.41805,-0.958,-0.030944,473.87
-293,0.032731,0.41842,-0.84446,-0.02764,477.45
-294,0.03315,0.41854,-0.66559,-0.022065,483.06
-295,0.033583,0.41841,-0.43727,-0.014685,490.25
-296,0.033957,0.41803,-0.17343,-0.005889,498.66
-297,0.034269,0.41739,0.1036,0.0035503,507.53
-298,0.034645,0.4165,0.37242,0.012902,516.13
-299,0.034891,0.41537,0.61455,0.021442,523.71
-300,0.035193,0.41402,0.80903,0.028473,529.53
-301,0.035395,0.41248,0.94021,0.033279,532.87
-302,0.03562,0.41077,0.99788,0.035544,533.41
-303,0.035828,0.40893,0.97603,0.034969,530.9
-304,0.035931,0.407,0.87591,0.031473,525.33
-305,0.036089,0.40503,0.7041,0.025411,517.17
-306,0.036233,0.40306,0.47366,0.017162,506.92
-307,0.036241,0.40115,0.20305,0.0073587,495.34
-308,0.036378,0.39935,-0.084611,-0.003078,483.43
-309,0.0364,0.39771,-0.36715,-0.013364,471.99
-310,0.036418,0.39629,-0.61982,-0.022573,461.93
-311,0.036439,0.39513,-0.81988,-0.029875,454.02
-312,0.03641,0.39428,-0.95019,-0.034596,448.86
-313,0.036409,0.39377,-0.99979,-0.036401,446.74
-314,0.036318,0.39363,-0.9632,-0.034981,447.94
-315,0.036257,0.39387,-0.84294,-0.030563,452.27
-316,0.036191,0.39451,-0.65029,-0.023535,459.42
-317,0.036043,0.39553,-0.40171,-0.014479,468.91
-318,0.035905,0.3969,-0.11826,-0.0042462,479.99
-319,0.035806,0.39859,0.17305,0.006196,491.73
-320,0.035579,0.40056,0.45178,0.016074,503.37
-321,0.035415,0.40276,0.68915,0.024407,513.86
-322,0.035202,0.40511,0.86771,0.030546,522.44
-323,0.034979,0.40756,0.97417,0.034076,528.56
-324,0.034733,0.41004,0.99817,0.034669,531.75
-325,0.034447,0.41248,0.9398,0.032374,531.94
-326,0.034212,0.41481,0.80343,0.027487,529.34
-327,0.033867,0.41697,0.60302,0.020423,524.31
-328,0.033554,0.41889,0.35235,0.011823,517.48
-329,0.033241,0.42052,0.074802,0.0024865,509.61
-330,0.032868,0.42181,-0.20911,-0.0068731,501.43
-331,0.032477,0.42272,-0.47718,-0.015497,493.65
-332,0.032109,0.42322,-0.70342,-0.022587,487.05
-333,0.031691,0.4233,-0.87642,-0.027775,481.97
-334,0.031251,0.42294,-0.97655,-0.030518,478.9
-335,0.030795,0.42215,-0.99761,-0.030721,477.95
-336,0.030333,0.42095,-0.93679,-0.028416,479.09
-337,0.029858,0.41936,-0.79801,-0.023827,482.1
-338,0.02927,0.41742,-0.59291,-0.017354,486.64
-339,0.028811,0.41518,-0.33604,-0.0096818,492.1
-340,0.028215,0.4127,-0.048852,-0.0013783,497.94
-341,0.027606,0.41003,0.24384,0.0067315,503.41
-342,0.027039,0.40726,0.5168,0.013974,507.91
-343,0.026397,0.40444,0.74637,0.019702,510.83
-344,0.025727,0.40167,0.91074,0.023431,511.79
-345,0.025086,0.39901,0.99238,0.024895,510.59
-346,0.024359,0.39655,0.9834,0.023955,507.21
-347,0.023692,0.39435,0.88184,0.020893,502.02
-348,0.022906,0.39248,0.69681,0.015961,495.37
-349,0.022182,0.39101,0.44396,0.0098478,488.02
-350,0.021445,0.38996,0.1453,0.003116,480.55
-351,0.020598,0.38938,-0.16643,-0.003428,473.76
-352,0.019834,0.38928,-0.46542,-0.0092311,468.17
-353,0.019023,0.38966,-0.71595,-0.01362,464.37
-354,0.018161,0.3905,-0.89975,-0.016341,462.57
-355,0.017327,0.39177,-0.99081,-0.017168,462.94
-356,0.016469,0.39343,-0.98332,-0.016195,465.37
-357,0.015601,0.39542,-0.87462,-0.013645,469.61
-358,0.014723,0.39768,-0.67888,-0.0099954,475.19
-359,0.013802,0.40015,-0.41051,-0.0056659,481.67
-360,0.012987,0.40276,-0.097828,-0.0012705,488.43
-361,0.012031,0.40544,0.22662,0.0027265,494.94
-362,0.01116,0.40813,0.53091,0.0059252,500.73
-363,0.010315,0.41076,0.77837,0.0080289,505.43
-364,0.0094213,0.41326,0.94411,0.0088947,508.8
-365,0.0086068,0.4156,0.9999,0.008606,510.86
-366,0.0077664,0.41771,0.93462,0.0072587,511.62
-367,0.0070471,0.41956,0.7382,0.0052022,511.4
-368,0.0062896,0.42111,0.4297,0.0027026,510.43
-369,0.0056041,0.42232,0.045445,0.00025468,509.17
-370,0.0051001,0.4232,-0.38211,-0.0019488,507.81
-371,0.0045915,0.42372,-0.75036,-0.0034453,506.82
-372,0.0042977,0.42389,-0.97441,-0.0041877,506.23
-373,0.004155,0.42371,-0.96319,-0.0040021,506.24
-374,0.0042194,0.4232,-0.7083,-0.0029886,506.75
-375,0.0044801,0.42237,-0.28415,-0.001273,507.66
-376,0.0048161,0.42125,0.17045,0.00082089,508.66
-377,0.0053343,0.41988,0.57454,0.0030648,509.55
-378,0.0059037,0.41827,0.8493,0.005014,509.91
-379,0.0064938,0.41646,0.9876,0.0064133,509.5
-380,0.0071237,0.41449,0.97864,0.0069715,508.09
-381,0.0077657,0.41238,0.84437,0.0065571,505.57
-382,0.0084249,0.41019,0.60478,0.0050953,501.94
-383,0.0090488,0.40795,0.30507,0.0027606,497.41
-384,0.0096303,0.4057,-0.02783,-0.00026801,492.24
-385,0.010319,0.40349,-0.35401,-0.0036532,486.8
-386,0.010825,0.40136,-0.63963,-0.0069237,481.59
-387,0.011403,0.39935,-0.85286,-0.0097254,477
-388,0.011948,0.3975,-0.975,-0.011649,473.43
-389,0.012414,0.39584,-0.99465,-0.012348,471.24
-390,0.012893,0.39442,-0.90928,-0.011723,470.52
-391,0.013299,0.39326,-0.73216,-0.0097372,471.34
-392,0.013717,0.39238,-0.47337,-0.0064933,473.62
-393,0.01409,0.39179,-0.17081,-0.0024067,476.97
-394,0.014383,0.39151,0.15097,0.0021715,481.1
-395,0.014746,0.39155,0.45525,0.0067131,485.51
-396,0.015013,0.3919,0.71416,0.010722,489.71
-397,0.015211,0.39256,0.89819,0.013662,493.2
-398,0.015498,0.39352,0.99062,0.015353,495.78
-399,0.015633,0.39476,0.98347,0.015375,497.01
-400,0.01581,0.39627,0.87735,0.013871,497
-401,0.015906,0.39802,0.68674,0.010923,495.81
-402,0.016003,0.39997,0.42746,0.0068405,493.69
-403,0.016067,0.40208,0.12551,0.0020166,491
-404,0.01604,0.40432,-0.18135,-0.0029088,488.31
-405,0.016059,0.40662,-0.47603,-0.0076446,485.88
-406,0.016007,0.40895,-0.72047,-0.011532,484.28
-407,0.015899,0.41125,-0.89737,-0.014268,483.78
-408,0.015795,0.41346,-0.98903,-0.015622,484.56
-409,0.015664,0.41556,-0.98787,-0.015474,486.71
-410,0.01548,0.41748,-0.8925,-0.013816,490.21
-411,0.015279,0.41919,-0.71757,-0.010964,494.73
-412,0.015056,0.42066,-0.47441,-0.0071427,500.01
-413,0.014836,0.42185,-0.18364,-0.0027245,505.66
-414,0.014537,0.42273,0.11868,0.0017253,511.07
-415,0.014242,0.42327,0.41277,0.0058788,515.88
-416,0.014,0.42347,0.67022,0.0093834,519.69
-417,0.01359,0.42331,0.86315,0.01173,521.94
-418,0.013295,0.42279,0.97606,0.012976,522.69
-419,0.012937,0.42191,0.99602,0.012886,521.68
-420,0.012557,0.42069,0.91929,0.011543,519.04
-421,0.012165,0.41915,0.7524,0.0091532,515.01
-422,0.011771,0.41732,0.51347,0.0060443,509.99
-423,0.011374,0.41523,0.21112,0.0024013,504.23
-424,0.010964,0.41296,-0.10642,-0.0011668,498.4
-425,0.010514,0.41053,-0.42207,-0.0044377,492.78
-426,0.010139,0.40801,-0.69359,-0.0070323,487.8
-427,0.0097075,0.40547,-0.89313,-0.00867,483.78
-428,0.0092667,0.40298,-0.99244,-0.0091966,480.91
-429,0.0089102,0.40058,-0.97557,-0.0086926,479.15
-430,0.008511,0.39837,-0.83693,-0.0071231,478.59
-431,0.0081541,0.39638,-0.58576,-0.0047764,478.99
-432,0.0078052,0.39468,-0.26355,-0.0020571,480.01
-433,0.0075452,0.39332,0.11704,0.00088311,481.56
-434,0.0072771,0.39234,0.47811,0.0034792,483.13
-435,0.0070522,0.39176,0.77437,0.005461,484.5
-436,0.0069102,0.39161,0.95919,0.0066282,485.48
-437,0.0068461,0.39188,0.99431,0.0068072,485.91
-438,0.0067796,0.39257,0.86823,0.0058863,485.67
-439,0.0068493,0.39365,0.61273,0.0041968,485.07
-440,0.0069684,0.39508,0.25426,0.0017718,484.08
-441,0.0071704,0.39682,-0.14165,-0.0010157,483.03
-442,0.0074133,0.3988,-0.50212,-0.0037224,482.28
-443,0.0077111,0.40097,-0.78926,-0.0060861,482.04
-444,0.008155,0.40326,-0.95834,-0.0078153,482.52
-445,0.008512,0.40561,-0.9969,-0.0084856,484.09
-446,0.0090006,0.40793,-0.90718,-0.0081651,486.61
-447,0.0095394,0.41017,-0.71035,-0.0067763,490.13
-448,0.010049,0.41228,-0.42721,-0.004293,494.62
-449,0.010646,0.41419,-0.10768,-0.0011464,499.63
-450,0.011225,0.41587,0.21933,0.002462,504.92
-451,0.011891,0.41728,0.52366,0.0062267,510.13
-452,0.012507,0.41838,0.76424,0.0095587,514.64
-453,0.013161,0.41916,0.92787,0.012212,518.15
-454,0.013872,0.41959,0.99778,0.013842,520.27
-455,0.014539,0.41969,0.97043,0.014109,520.64
-456,0.015229,0.41944,0.84797,0.012914,519.16
-457,0.015947,0.41887,0.65073,0.010377,515.98
-458,0.016674,0.418,0.38658,0.0064459,511.09
-459,0.017375,0.41685,0.08977,0.0015597,504.99
-460,0.01811,0.41547,-0.21259,-0.0038501,498.19
-461,0.018842,0.41389,-0.4988,-0.0093983,491.13
-462,0.01961,0.41218,-0.73639,-0.014441,484.5
-463,0.020275,0.41036,-0.9058,-0.018365,478.93
-464,0.021075,0.40849,-0.9913,-0.020891,474.73
-465,0.021796,0.40664,-0.98479,-0.021465,472.45
-466,0.022478,0.40483,-0.88647,-0.019926,472.26
-467,0.023235,0.40313,-0.70618,-0.016408,474.08
-468,0.023938,0.40158,-0.45902,-0.010988,477.86
-469,0.024606,0.4002,-0.16728,-0.004116,483.22
-470,0.025313,0.39905,0.13707,0.0034696,489.5
-471,0.025949,0.39813,0.4315,0.011197,496.18
-472,0.026655,0.39748,0.68486,0.018255,502.5
-473,0.027246,0.3971,0.87356,0.023801,507.61
-474,0.027877,0.397,0.97977,0.027313,511
-475,0.02855,0.39718,0.99428,0.028387,512.24
-476,0.029054,0.39761,0.91583,0.026609,510.9
-477,0.02968,0.39828,0.75172,0.022311,507.3
-478,0.030216,0.39917,0.51946,0.015696,501.63
-479,0.030718,0.40024,0.23727,0.0072886,494.39
-480,0.031215,0.40147,-0.063842,-0.0019928,486.49
-481,0.031672,0.40282,-0.35845,-0.011353,478.67
-482,0.032126,0.40424,-0.62208,-0.019985,471.66
-483,0.032522,0.40571,-0.82594,-0.026861,466.41
-484,0.032866,0.4072,-0.95616,-0.031425,463.39
-485,0.033286,0.40866,-0.99999,-0.033286,462.94
-486,0.033548,0.41007,-0.9546,-0.032025,465.44
-487,0.033827,0.41141,-0.82446,-0.027889,470.66
-488,0.034108,0.41264,-0.62283,-0.021243,478.27
-489,0.034273,0.41375,-0.36551,-0.012527,487.89
-490,0.034463,0.4147,-0.077157,-0.0026591,498.63
-491,0.034554,0.4155,0.21551,0.0074468,509.58
-492,0.034679,0.41611,0.49194,0.01706,519.98
-493,0.034694,0.41653,0.72419,0.025125,528.69
